from;B-ch4;B-ch4-boiler_large;BB-ch4;BB-ch4-boiler_large;B-ch4;B-ch4-boiler_small;BB-ch4;BB-ch4-boiler_small;B-ch4;B-ch4-gt;BB-ch4;BB-ch4-gt;B-electricity;B-electricity-electrolyzer;BB-electricity;BB-electricity-electrolyzer;B-electricity;B-electricity-heatpump_large;BB-electricity;BB-electricity-heatpump_large;B-electricity;B-electricity-heatpump_small;BB-electricity;BB-electricity-heatpump_small;B-electricity;B-electricity-pth;BB-electricity;BB-electricity-pth;B-h2;B-h2-gt;BB-h2;BB-h2-gt
to;B-ch4-boiler_large;B-heat_central;BB-ch4-boiler_large;BB-heat_central;B-ch4-boiler_small;B-heat_decentral;BB-ch4-boiler_small;BB-heat_decentral;B-ch4-gt;B-electricity;BB-ch4-gt;BB-electricity;B-electricity-electrolyzer;B-h2;BB-electricity-electrolyzer;BB-h2;B-electricity-heatpump_large;B-heat_central;BB-electricity-heatpump_large;BB-heat_central;B-electricity-heatpump_small;B-heat_decentral;BB-electricity-heatpump_small;BB-heat_decentral;B-electricity-pth;B-heat_central;BB-electricity-pth;BB-heat_central;B-h2-gt;B-electricity;BB-h2-gt;BB-electricity
type;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2017-01-04 03:00:00;1313.3398;1365.8734;12.17616;12.663207;503.5176;498.48242;387.3288;383.45551;0.0;0.0;0.0;0.0;1831.5122;1373.6342;11815.433;8861.575;171.35502;942.45262;1.5886569;8.7376127;232.70319;648.02715;665.94775;1878.932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 04:00:00;1313.3398;1365.8734;12.17616;12.663207;589.35619;583.46263;449.45464;444.9601;0.0;0.0;0.0;0.0;1666.3842;1249.7882;11815.433;8861.575;171.35502;942.45262;1.5886569;8.7376127;272.64827;758.50142;776.31212;2180.3045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 05:00:00;1313.3398;1365.8734;12.17616;12.663207;803.48599;795.45113;615.42608;609.27182;0.0;0.0;0.0;0.0;1427.6747;1070.7561;11815.433;8861.575;171.35502;942.45262;1.5886569;8.7376127;371.87586;1034.0865;1071.079;2985.4319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 06:00:00;1313.3398;1365.8734;12.17616;12.663207;964.34924;954.70574;728.44273;721.1583;0.0;0.0;0.0;0.0;1167.6102;875.70763;11815.433;8861.575;171.35502;942.45262;1.5886569;8.7376127;450.85272;1241.1175;1272.1216;3533.6757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 07:00:00;1313.3398;1365.8734;12.17616;12.663207;997.39362;987.41968;758.6135;751.02736;0.0;0.0;0.0;0.0;1024.3652;768.27389;11815.433;8861.575;171.35502;942.45262;1.5886569;8.7376127;463.94896;1283.6456;1315.3906;3680.0341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 08:00:00;1313.3398;1365.8734;12.17616;12.663207;988.19043;978.30853;753.04374;745.51331;0.0;0.0;0.0;0.0;924.31628;693.23721;11815.433;8861.575;171.35502;942.45262;1.5886569;8.7376127;456.10055;1271.8011;1299.5707;3653.0152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 09:00:00;1313.3398;1365.8734;12.17616;12.663207;947.95847;938.47888;724.22882;716.98653;0.0;0.0;0.0;0.0;940.93791;705.70343;11815.433;8861.575;171.35502;942.45262;1.5886569;8.7376127;435.08683;1220.0225;1251.5825;3513.234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 10:00:00;1313.3398;1365.8734;12.17616;12.663207;904.85634;895.80778;692.64205;685.71563;0.0;0.0;0.0;0.0;951.41448;713.56086;11815.433;8861.575;171.35502;942.45262;1.5886569;8.7376127;415.72536;1164.5501;1193.8819;3360.0066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 11:00:00;1313.3398;1365.8734;12.17616;12.663207;866.30201;857.63899;661.59907;654.98307;0.0;0.0;0.0;0.0;974.9374;731.20305;11815.433;8861.575;171.35502;942.45262;1.5886569;8.7376127;398.01203;1114.9307;1156.1441;3209.4171;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 12:00:00;1313.3398;1365.8734;12.17616;12.663207;835.82654;827.46827;638.19694;631.81497;0.0;0.0;0.0;0.0;943.55291;707.66468;11815.433;8861.575;171.35502;942.45262;1.5886569;8.7376127;386.87547;1075.7088;1117.4044;3095.8933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 13:00:00;1313.3398;1365.8734;12.17616;12.663207;814.75863;806.61104;619.94381;613.74437;0.0;0.0;0.0;0.0;978.99821;734.24865;11815.433;8861.575;171.35502;942.45262;1.5886569;8.7376127;380.61876;1048.5944;1081.9209;3007.3474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 14:00:00;1313.3398;1365.8734;12.17616;12.663207;816.97674;808.80697;620.50435;614.29931;0.0;0.0;0.0;0.0;945.77626;709.3322;11815.433;8861.575;171.35502;942.45262;1.5886569;8.7376127;390.47796;1051.4491;1105.2913;3010.0666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 15:00:00;1313.3398;1365.8734;12.17616;12.663207;827.07315;818.80242;667.81206;661.13394;0.0;0.0;0.0;0.0;915.82885;686.87164;11815.433;8861.575;171.35502;942.45262;1.5886569;8.7376127;397.28038;1064.4431;1202.5855;3239.5563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 16:00:00;1313.3398;1365.8734;12.17616;12.663207;927.56222;918.28659;644.69222;638.2453;0.0;0.0;0.0;0.0;765.45514;574.09136;11815.433;8861.575;171.35502;942.45262;1.5886569;8.7376127;446.86234;1193.7726;1167.3622;3127.402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 17:00:00;1239.3306;1288.9038;12.17616;12.663207;793.24552;785.31307;616.23647;610.07411;0.0;0.0;0.0;0.0;544.57199;408.429;10158.833;7619.1249;161.69884;889.34362;1.5886569;8.7376127;386.04055;1020.907;1130.379;2989.3631;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-04 18:00:00;1251.0711;1301.114;12.17616;12.663207;867.42424;858.75;656.29531;649.73235;0.0;0.0;0.0;0.0;544.57199;408.429;7223.9562;5417.9671;163.23066;897.76864;1.5886569;8.7376127;425.50112;1116.375;1209.2147;3183.6885;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-04 19:00:00;1231.2456;1280.4954;12.17616;12.663207;829.30794;821.01486;626.14923;619.88773;0.0;0.0;0.0;0.0;544.57199;408.429;3548.3056;2661.2292;160.64397;883.54183;1.5886569;8.7376127;408.05566;1067.3193;1154.1472;3037.4499;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-04 20:00:00;1176.6404;1223.706;12.17616;12.663207;772.24693;764.52446;583.85808;578.0195;0.0;0.0;0.0;0.0;544.57199;408.429;1866.1217;1399.5913;153.51948;844.35714;1.5886569;8.7376127;380.66879;993.8818;1081.0001;2832.2956;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-04 21:00:00;1060.1967;1102.6046;12.17616;12.663207;698.57154;691.58583;531.21083;525.89872;0.0;0.0;0.0;0.0;544.57199;408.429;1153.5339;865.15046;138.32676;760.79716;1.5886569;8.7376127;345.64333;899.06158;989.43844;2576.9037;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-04 22:00:00;847.77951;881.69069;12.17616;12.663207;579.18442;573.39258;449.72364;445.2264;0.0;0.0;0.0;0.0;544.57199;408.429;1445.0533;1083.79;110.6121;608.36658;1.5886569;8.7376127;289.34442;745.41035;841.02968;2181.6094;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-04 23:00:00;667.52173;694.2226;12.17616;12.663207;482.94422;478.11477;372.84007;369.11167;0.0;0.0;0.0;0.0;544.57199;408.429;2085.1121;1563.8341;87.093381;479.01359;1.5886569;8.7376127;242.75392;621.54921;702.75749;1808.6472;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-05 00:00:00;779.51459;810.69517;12.17616;12.663207;572.37269;566.64896;439.57802;435.18224;0.0;0.0;0.0;0.0;544.57199;408.429;2251.6853;1688.764;101.70539;559.37967;1.5886569;8.7376127;288.63788;736.64365;832.08447;2132.393;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-05 01:00:00;795.03705;826.83853;12.17616;12.663207;583.00406;577.17402;448.79384;444.3059;0.0;0.0;0.0;0.0;544.57199;408.429;3102.5411;2326.9058;103.73065;570.51859;1.5886569;8.7376127;295.28626;750.32623;855.65717;2177.0989;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-05 02:00:00;812.06627;844.54892;12.17616;12.663207;593.47582;587.54106;455.8266;451.26834;0.0;0.0;0.0;0.0;544.57199;408.429;4001.3573;3001.018;105.9525;582.73876;1.5886569;8.7376127;302.2102;763.80338;874.36815;2211.2148;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-05 03:00:00;861.67315;896.14008;12.17616;12.663207;625.06517;618.81452;479.97034;475.17064;0.0;0.0;0.0;0.0;544.57199;408.429;4821.1838;3615.8878;112.42485;618.33666;1.5886569;8.7376127;318.75615;804.45887;926.37792;2328.3361;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-05 04:00:00;1032.6776;1073.9847;12.17616;12.663207;707.076;700.00524;537.57672;532.20095;0.0;0.0;0.0;0.0;544.57199;408.429;4695.3676;3521.5257;134.73626;741.04942;1.5886569;8.7376127;361.53419;910.00681;1043.2021;2607.7847;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-05 05:00:00;1313.3398;1365.8734;12.17616;12.663207;934.71952;925.37232;721.70614;714.48908;0.0;0.0;0.0;0.0;544.57199;408.429;2478.6296;1858.9722;171.35502;942.45262;1.5886569;8.7376127;480.78159;1202.984;1410.1995;3500.9965;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-05 06:00:00;1313.3398;1365.8734;12.17616;12.663207;1122.5401;1111.3147;858.73561;850.14825;0.0;0.0;0.0;0.0;544.57199;408.429;1505.9492;1129.4619;171.35502;942.45262;1.5886569;8.7376127;580.79902;1444.7091;1689.8006;4165.7264;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-05 07:00:00;1313.3398;1365.8734;12.17616;12.663207;1146.9305;1135.4612;883.48775;874.65288;0.0;0.0;0.0;0.0;544.57199;408.429;536.84752;402.63564;171.35502;942.45262;1.5886569;8.7376127;597.7396;1476.0996;1748.9739;4285.7991;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-05 08:00:00;1313.3398;1365.8734;12.17616;12.663207;1149.4387;1137.9443;884.96908;876.11939;0.0;0.0;0.0;0.0;544.57199;408.429;1547.0456;1160.2842;171.35502;942.45262;1.5886569;8.7376127;601.96763;1479.3276;1757.0218;4292.985;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-05 09:00:00;1313.3398;1365.8734;12.17616;12.663207;1125.2262;1113.974;866.68455;858.01771;0.0;0.0;0.0;0.0;544.57199;408.429;7363.4304;5522.5728;171.35502;942.45262;1.5886569;8.7376127;588.38857;1448.1662;1715.0498;4204.2868;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-05 10:00:00;1313.3398;1365.8734;12.17616;12.663207;1083.9624;1073.1228;835.37099;827.01728;0.0;0.0;0.0;0.0;544.57199;408.429;9451.5545;7088.6659;171.35502;942.45262;1.5886569;8.7376127;565.26374;1395.0596;1638.7573;4052.3847;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-05 11:00:00;1313.3398;1365.8734;12.17616;12.663207;1051.5636;1041.048;811.23823;803.12585;0.0;0.0;0.0;0.0;544.57199;408.429;8579.7449;6434.8087;171.35502;942.45262;1.5886569;8.7376127;546.8274;1353.3624;1586.0697;3935.3167;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-05 12:00:00;1313.3398;1365.8734;12.17616;12.663207;1015.4254;1005.2712;781.88867;774.06979;0.0;0.0;0.0;0.0;544.57199;408.429;7292.5158;5469.3869;171.35502;942.45262;1.5886569;8.7376127;528.64196;1306.8525;1525.6565;3792.942;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-05 13:00:00;1313.3398;1365.8734;12.17616;12.663207;973.71162;963.9745;746.58009;739.11429;0.0;0.0;0.0;0.0;544.57199;408.429;4804.1244;3603.0933;171.35502;942.45262;1.5886569;8.7376127;507.91731;1253.1669;1460.4546;3621.66;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-05 14:00:00;1313.3398;1365.8734;12.17616;12.663207;1065.1854;1054.5336;796.86067;788.89206;0.0;0.0;0.0;0.0;544.57199;408.429;841.70386;631.2779;171.35502;942.45262;1.5886569;8.7376127;560.87869;1370.8936;1570.8499;3865.5711;0.0;0.0;-8.4023491e-16;-8.3183256e-16;0.0;0.0;0.0;0.0
2017-01-05 15:00:00;1313.3398;1365.8734;12.17616;12.663207;983.36097;973.52736;748.84918;741.36069;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;1.5886569;8.7376127;526.58246;1265.5856;1495.9962;3632.6674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 16:00:00;1313.3398;1365.8734;12.17616;12.663207;993.81976;983.88157;755.22737;747.6751;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;1.5886569;8.7376127;541.69681;1279.046;1533.6567;3663.608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 17:00:00;1313.3398;1365.8734;0.0;0.0;927.83297;918.55464;723.19409;715.96215;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;511.38455;1194.121;1485.964;3508.2145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 18:00:00;1313.3398;1365.8734;0.0;0.0;988.56258;978.67695;751.72362;744.20638;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;549.23971;1272.28;1558.4782;3646.6113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 19:00:00;1313.3398;1365.8734;0.0;0.0;940.0761;930.67534;714.98612;707.83626;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;527.26199;1209.8779;1495.6999;3468.3977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 20:00:00;1313.3398;1365.8734;0.0;0.0;874.00468;865.26464;663.77896;657.14117;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;492.61764;1124.844;1400.8314;3219.9917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 21:00:00;1194.1582;1241.9245;0.0;0.0;798.56135;790.57574;609.82759;603.72931;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;155.80507;856.9279;0.0;0.0;452.275;1027.7485;1290.8899;2958.2736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 22:00:00;1002.1555;1042.2417;0.0;0.0;693.24112;686.30871;538.75182;533.3643;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;130.75396;719.14678;0.0;0.0;393.96423;892.20132;1148.2919;2613.4851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 23:00:00;818.51655;851.25721;0.0;0.0;596.56538;590.59972;460.07347;455.47274;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;106.79409;587.36748;0.0;0.0;340.33736;767.77964;986.3103;2231.8164;0.0;0.0;0.0;0.0;0.0;0.0;1590.0605;636.0242
2017-01-06 00:00:00;1255.2904;1305.502;0.0;0.0;681.39907;674.58508;505.69739;500.64042;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;163.78117;900.79641;0.0;0.0;390.43168;876.9606;1091.4575;2453.1381;0.0;0.0;0.0;0.0;0.0;0.0;3219.7526;1287.9011
2017-01-06 01:00:00;1313.3398;1365.8734;0.0;0.0;688.25595;681.37339;516.20837;511.04628;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;396.69821;885.7854;1120.6025;2504.1268;0.0;0.0;0.0;0.0;0.0;0.0;3933.4971;1573.3988
2017-01-06 02:00:00;1313.3398;1365.8734;0.0;0.0;698.63729;691.65092;524.25247;519.00995;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;403.03783;899.14619;1139.8356;2543.1488;0.0;0.0;0.0;0.0;0.0;0.0;4065.9155;1626.3662
2017-01-06 03:00:00;1313.3398;1365.8734;0.0;0.0;772.18098;764.45917;551.7959;546.27794;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;446.25619;993.79692;1203.3173;2676.7619;0.0;0.0;0.0;0.0;0.0;0.0;3996.9128;1598.7651
2017-01-06 04:00:00;1313.3398;1365.8734;0.0;0.0;871.90552;863.18647;617.1632;610.99156;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;505.64357;1122.1424;1349.6387;2993.8587;0.0;0.0;0.0;0.0;0.0;0.0;4629.8579;1851.9432
2017-01-06 05:00:00;1313.3398;1365.8734;0.0;0.0;1133.3223;1121.9891;858.39066;849.80676;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;659.37085;1458.5858;1890.0096;4164.0531;0.0;0.0;0.0;0.0;0.0;0.0;6967.3882;2786.9553
2017-01-06 06:00:00;1313.3398;1365.8734;0.0;0.0;1222.8395;1210.6111;998.34236;988.35894;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;715.20542;1573.7944;2213.3083;4842.9588;0.0;0.0;0.0;0.0;0.0;0.0;8502.5239;3401.0096
2017-01-06 07:00:00;1313.3398;1365.8734;0.0;0.0;1208.976;1196.8862;998.34236;988.35894;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;709.27215;1555.9521;2224.0894;4842.9588;0.0;0.0;0.0;0.0;0.0;0.0;8905.0826;3562.033
2017-01-06 08:00:00;1313.3398;1365.8734;0.0;0.0;1176.4558;1164.6913;998.34236;988.35894;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;689.11285;1514.0986;2218.5085;4842.9588;0.0;0.0;0.0;0.0;0.0;0.0;3457.6213;1383.0485
2017-01-06 09:00:00;1313.3398;1365.8734;12.17616;12.663207;1146.3031;1134.84;998.34236;988.35894;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;1.5886569;8.7376127;657.20426;1475.2921;2161.5113;4842.9588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-06 10:00:00;1313.3398;1365.8734;12.17616;12.663207;1110.0629;1098.9623;962.18235;952.56052;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;1.5886569;8.7376127;620.03324;1428.651;2050.6059;4667.5466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-06 11:00:00;1313.3398;1365.8734;12.17616;12.663207;1133.1941;1121.8622;976.2206;966.4584;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;1.5886569;8.7376127;619.40414;1458.4208;2023.2338;4735.6461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-06 12:00:00;1313.3398;1365.8734;0.0;0.0;943.95871;934.51913;861.9239;853.30466;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;508.02412;1214.8749;1757.6671;4181.1929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-06 13:00:00;1313.3398;1365.8734;0.0;0.0;1088.1199;1077.2387;898.06404;889.0834;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;580.48337;1400.4103;1814.7029;4356.5087;0.0;0.0;0.0;0.0;0.0;0.0;5938.6962;2375.4785
2017-01-06 14:00:00;0.0;0.0;0.0;0.0;918.87116;909.68245;827.93699;819.65762;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;491.19345;1182.5872;1676.0896;4016.3223;0.0;0.0;0.0;0.0;0.0;0.0;8905.0826;3562.033
2017-01-06 15:00:00;0.0;0.0;0.0;0.0;1014.2081;1004.066;860.365;851.76135;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;552.93735;1305.2858;1777.3901;4173.6306;0.0;0.0;0.0;0.0;0.0;0.0;8905.0826;3562.033
2017-01-06 16:00:00;0.0;0.0;0.0;0.0;1047.3136;1036.8404;866.98361;858.31377;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;586.83531;1347.8926;1838.3545;4205.7375;0.0;0.0;0.0;0.0;0.0;0.0;8905.0826;3562.033
2017-01-06 17:00:00;0.0;0.0;0.0;0.0;1077.2939;1066.521;877.90604;869.12698;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;614.60385;1386.4773;1886.7837;4258.7222;0.0;0.0;0.0;0.0;0.0;0.0;8905.0826;3562.033
2017-01-06 18:00:00;0.0;0.0;0.0;0.0;1079.7296;1068.9323;863.04027;854.40986;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;626.47918;1389.612;1879.3684;4186.6083;0.0;0.0;0.0;0.0;0.0;0.0;8905.0826;3562.033
2017-01-06 19:00:00;0.0;0.0;0.0;0.0;1053.5904;1043.0545;819.90965;811.71056;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;619.65581;1355.9708;1804.541;3977.3817;0.0;0.0;0.0;0.0;0.0;0.0;8905.0826;3562.033
2017-01-06 20:00:00;0.0;0.0;0.0;0.0;1009.0747;998.98398;760.32498;752.72173;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;595.73391;1298.6792;1671.8631;3688.3365;0.0;0.0;0.0;0.0;0.0;0.0;8905.0826;3562.033
2017-01-06 21:00:00;932.5248;969.82579;0.0;0.0;955.28043;945.72763;698.64177;691.65536;1070.0626;460.1269;0.0;0.0;544.57199;408.429;0.0;0.0;121.66905;669.1798;0.0;0.0;557.68411;1229.4459;1579.9222;3389.1112;0.0;0.0;0.0;0.0;0.0;0.0;8905.0826;3562.033
2017-01-06 22:00:00;1156.461;1202.7195;0.0;0.0;832.94183;824.61241;617.49813;611.32315;337.23854;145.01257;0.0;0.0;544.57199;408.429;0.0;0.0;150.88662;829.87643;0.0;0.0;489.15577;1071.9961;1371.744;2995.4834;0.0;0.0;0.0;0.0;0.0;0.0;8905.0826;3562.033
2017-01-06 23:00:00;1313.3398;1365.8734;0.0;0.0;723.38411;716.15027;529.00514;523.71508;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;420.81727;930.99535;1166.6545;2566.2039;0.0;0.0;0.0;0.0;0.0;0.0;7506.1476;3002.459
2017-01-07 00:00:00;1313.3398;1365.8734;0.0;0.0;711.14663;704.03516;539.05074;533.66024;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;414.29319;915.24571;1185.1286;2614.9352;0.0;0.0;0.0;0.0;0.0;0.0;6838.65;2735.46
2017-01-07 01:00:00;1313.3398;1365.8734;0.0;0.0;724.00641;716.76635;552.67702;547.15025;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;419.05725;931.79625;1204.3583;2681.0362;0.0;0.0;0.0;0.0;0.0;0.0;6454.8821;2581.9528
2017-01-07 02:00:00;1313.3398;1365.8734;0.0;0.0;729.91706;722.61789;564.50986;558.86476;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;416.58367;939.40325;1216.4463;2738.4373;0.0;0.0;0.0;0.0;0.0;0.0;5433.4168;2173.3667
2017-01-07 03:00:00;1313.3398;1365.8734;0.0;0.0;744.95401;737.50447;577.69595;571.91899;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;424.35508;958.75581;1237.8387;2802.403;0.0;0.0;0.0;0.0;0.0;0.0;4676.6242;1870.6497
2017-01-07 04:00:00;1313.3398;1365.8734;0.0;0.0;800.6933;792.68637;654.29134;647.74843;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;453.96101;1030.4923;1390.7386;3173.9673;0.0;0.0;0.0;0.0;0.0;0.0;3537.1698;1414.8679
2017-01-07 05:00:00;1313.3398;1365.8734;0.0;0.0;1104.4236;1093.3794;848.8334;840.34507;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;624.91354;1421.3932;1794.5384;4117.6908;0.0;0.0;0.0;0.0;0.0;0.0;3080.3607;1232.1443
2017-01-07 06:00:00;1313.3398;1365.8734;0.0;0.0;1307.4872;1294.4123;998.34236;988.35894;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;738.2663;1682.736;2099.9315;4842.9588;0.0;0.0;0.0;0.0;0.0;0.0;2581.4148;1032.5659
2017-01-07 07:00:00;1313.3398;1365.8734;0.0;0.0;1307.4872;1294.4123;998.34236;988.35894;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;735.15794;1682.736;2083.5443;4842.9588;0.0;0.0;0.0;0.0;0.0;0.0;2163.8402;865.5361
2017-01-07 08:00:00;1313.3398;1365.8734;0.0;0.0;1292.9238;1279.9946;998.34236;988.35894;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;724.43197;1663.993;2075.4228;4842.9588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-07 09:00:00;1313.3398;1365.8734;0.0;0.0;1245.6134;1233.1573;960.72158;951.11437;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;171.35502;942.45262;0.0;0.0;693.61504;1603.1045;1981.4445;4660.4604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
