from;B-ch4-boiler_small;B-electricity-heatpump_small;B-heat_decentral;B-heat_decentral;B-heat_decentral;B-heat_decentral-shortage;B-heat_decentral-storage
2017-01-12 19:00:00;913.31782;1187.3132;2100.6309773868857;0.0;0.0;0.0;0.0
2017-01-12 20:00:00;849.33119;1104.1306;1953.4617445568983;0.0;0.0;0.0;0.0
2017-01-12 21:00:00;768.34204;998.84465;1767.186692471059;0.0;0.0;0.0;0.0
2017-01-12 22:00:00;637.62661;828.91459;1466.5411918449984;0.0;0.0;0.0;0.0
2017-01-12 23:00:00;533.29368;693.28178;1226.5754596251636;0.0;0.0;0.0;0.0
2017-01-13 00:00:00;474.66555;617.06521;1091.7307569298123;0.0;0.0;0.0;0.0
2017-01-13 01:00:00;494.22719;642.49534;1136.722526934689;0.0;0.0;0.0;0.0
2017-01-13 02:00:00;507.56528;659.83486;1167.4001326567957;0.0;0.0;0.0;0.0
2017-01-13 03:00:00;536.03696;696.84804;1232.8850008705176;0.0;0.0;0.0;0.0
2017-01-13 04:00:00;626.90741;814.97963;1441.8870416885823;0.0;0.0;0.0;0.0
2017-01-13 05:00:00;853.48309;1109.528;1963.0111053380303;0.0;0.0;0.0;0.0
2017-01-13 06:00:00;1026.0828;1333.9076;2359.990423670878;0.0;0.0;0.0;0.0
2017-01-13 07:00:00;1062.6679;1381.4682;2444.1361220818294;0.0;0.0;0.0;0.0
2017-01-13 08:00:00;1053.1717;1369.1231;2422.294795828407;0.0;0.0;0.0;0.0
2017-01-13 09:00:00;1010.1175;1313.1528;2323.2703225093605;0.0;0.0;0.0;0.0
2017-01-13 10:00:00;964.01828;1253.2238;2217.242054089618;0.0;0.0;0.0;0.0
2017-01-13 11:00:00;922.8063;1199.6482;2122.4544904228164;0.0;0.0;0.0;0.0
2017-01-13 12:00:00;890.0028;1157.0036;2047.0064450217453;0.0;0.0;0.0;0.0
2017-01-13 13:00:00;867.21716;1127.3823;1994.5994572805703;0.0;0.0;0.0;0.0
2017-01-13 14:00:00;869.46874;1130.3094;1999.778098304221;0.0;0.0;0.0;0.0
2017-01-13 15:00:00;880.14365;1144.1868;2024.3304056688398;0.0;0.0;0.0;0.0
2017-01-13 16:00:00;904.93113;1176.4105;2081.3415901379176;0.0;0.0;0.0;0.0
2017-01-13 17:00:00;923.7828;1200.9176;2124.7004498387005;0.0;0.0;0.0;0.0
2017-01-13 18:00:00;998.4318;1297.9613;2121.191154217487;0.0;175.202;0.0;0.0
2017-01-13 19:00:00;806.42968;1048.3586;2026.3110165042754;0.0;0.0;0.0;171.52275
2017-01-13 20:00:00;819.71581;1065.6306;1885.3463591427578;0.0;0.0;0.0;0.0
2017-01-13 21:00:00;741.52946;963.98829;1705.51775176777;0.0;0.0;0.0;0.0
2017-01-13 22:00:00;615.12028;799.65637;1414.7766518283609;0.0;0.0;0.0;0.0
2017-01-13 23:00:00;513.86284;668.02169;1181.8845315852489;0.0;0.0;0.0;0.0
2017-01-14 00:00:00;507.65822;659.95569;1167.6139072350236;0.0;0.0;0.0;0.0
2017-01-14 01:00:00;525.092;682.61961;1207.711610341137;0.0;0.0;0.0;0.0
2017-01-14 02:00:00;540.18344;702.23847;1242.4219137507855;0.0;0.0;0.0;0.0
2017-01-14 03:00:00;561.712;730.2256;1291.9376036826231;0.0;0.0;0.0;0.0
2017-01-14 04:00:00;657.22785;854.39621;1511.6240589690049;0.0;0.0;0.0;0.0
2017-01-14 05:00:00;864.54377;1123.9069;1988.4506701489463;0.0;0.0;0.0;0.0
2017-01-14 06:00:00;1077.4633;1400.7023;2478.165558097263;0.0;0.0;0.0;0.0
2017-01-14 07:00:00;1071.8442;1393.3975;2465.241679877387;0.0;0.0;0.0;0.0
2017-01-14 08:00:00;1062.5769;1381.3499;2443.9268245493886;0.0;0.0;0.0;0.0
2017-01-14 09:00:00;1010.6231;1313.81;2324.4330245161505;0.0;0.0;0.0;0.0
2017-01-14 10:00:00;967.25364;1257.4297;2224.6833641361054;0.0;0.0;0.0;0.0
2017-01-14 11:00:00;917.18524;1192.3408;2109.526058727812;0.0;0.0;0.0;0.0
2017-01-14 12:00:00;883.51069;1148.5639;2032.0745912568163;0.0;0.0;0.0;0.0
2017-01-14 13:00:00;873.98397;1136.1792;2010.1631291151223;0.0;0.0;0.0;0.0
2017-01-14 14:00:00;871.88217;1133.4468;2005.328991861172;0.0;0.0;0.0;0.0
2017-01-14 15:00:00;861.37176;1119.7833;1981.1550450907037;0.0;0.0;0.0;0.0
2017-01-14 16:00:00;885.24347;1150.8165;2036.05998436695;0.0;0.0;0.0;0.0
2017-01-14 17:00:00;903.66236;1174.7611;2078.423432602554;0.0;0.0;0.0;0.0
2017-01-14 18:00:00;870.03311;1131.043;2001.076142213442;0.0;0.0;0.0;0.0
2017-01-14 19:00:00;865.16416;1124.7134;1989.8775636665719;0.0;0.0;0.0;0.0
2017-01-14 20:00:00;837.93708;1089.3182;1927.2552753231503;0.0;0.0;0.0;0.0
2017-01-14 21:00:00;782.1865;1016.8425;1799.0289614335607;0.0;0.0;0.0;0.0
2017-01-14 22:00:00;634.37317;824.68512;1459.0582895021437;0.0;0.0;0.0;0.0
2017-01-14 23:00:00;543.65571;706.75242;1250.4081219270613;0.0;0.0;0.0;0.0
2017-01-15 00:00:00;526.57095;684.54224;1211.1131912789192;0.0;0.0;0.0;0.0
2017-01-15 01:00:00;541.05976;703.37769;1244.437448067361;0.0;0.0;0.0;0.0
2017-01-15 02:00:00;538.81127;700.45465;1239.2659201214392;0.0;0.0;0.0;0.0
2017-01-15 03:00:00;603.81472;784.95914;1388.7738574715477;0.0;0.0;0.0;0.0
2017-01-15 04:00:00;711.16523;924.51479;1635.6800194258108;0.0;0.0;0.0;0.0
2017-01-15 05:00:00;963.22301;1252.1899;2215.412930557524;0.0;0.0;0.0;0.0
2017-01-15 06:00:00;999.68184;1299.5864;2299.2682428295093;0.0;0.0;0.0;0.0
2017-01-15 07:00:00;982.55158;1277.3171;2259.868631318373;0.0;0.0;0.0;0.0
2017-01-15 08:00:00;967.36504;1257.5746;2224.9395893392557;0.0;0.0;0.0;0.0
2017-01-15 09:00:00;910.01268;1183.0165;2093.0291611271264;0.0;0.0;0.0;0.0
2017-01-15 10:00:00;866.91039;1126.9835;1993.893896592832;0.0;0.0;0.0;0.0
2017-01-15 11:00:00;848.00088;1102.4011;1950.4020279836661;0.0;0.0;0.0;0.0
2017-01-15 12:00:00;905.25886;1176.8365;1906.8933746704217;0.0;175.202;0.0;0.0
2017-01-15 13:00:00;799.70439;1039.6157;1835.640863138635;0.0;3.6792419;0.0;0.0
2017-01-15 14:00:00;727.51993;945.77591;1844.818593992946;0.0;0.0;0.0;171.52275
2017-01-15 15:00:00;819.68357;1065.5886;1885.2722140686428;0.0;0.0;0.0;0.0
2017-01-15 16:00:00;854.20025;1110.4603;1964.6605691997574;0.0;0.0;0.0;0.0
2017-01-15 17:00:00;877.38374;1140.5989;2017.9826104996487;0.0;0.0;0.0;0.0
2017-01-15 18:00:00;888.50498;1155.0565;2043.56145743233;0.0;0.0;0.0;0.0
2017-01-15 19:00:00;898.43115;1167.9605;2066.3916422353836;0.0;0.0;0.0;0.0
2017-01-15 20:00:00;858.08221;1115.5069;1973.5890771221295;0.0;0.0;0.0;0.0
2017-01-15 21:00:00;824.58738;1071.9636;1896.5509826299096;0.0;0.0;0.0;0.0
2017-01-15 22:00:00;663.09663;862.02562;1525.1222427933617;0.0;0.0;0.0;0.0
2017-01-15 23:00:00;574.61309;746.99702;1321.6101133267082;0.0;0.0;0.0;0.0
2017-01-16 00:00:00;576.85936;749.91717;1326.7765278886457;0.0;0.0;0.0;0.0
2017-01-16 01:00:00;587.56147;763.82991;1351.391379465143;0.0;0.0;0.0;0.0
2017-01-16 02:00:00;598.09935;777.52915;1375.6284942039701;0.0;0.0;0.0;0.0
2017-01-16 03:00:00;629.87575;818.83847;1448.714216119057;0.0;0.0;0.0;0.0
2017-01-16 04:00:00;712.26907;925.94979;1638.2188615826199;0.0;0.0;0.0;0.0
2017-01-16 05:00:00;941.27387;1223.656;2164.929898799822;0.0;0.0;0.0;0.0
2017-01-16 06:00:00;1131.1104;1470.4435;2601.553839453338;0.0;0.0;0.0;0.0
2017-01-16 07:00:00;1156.3724;1503.2841;2659.656509958016;0.0;0.0;0.0;0.0
2017-01-16 08:00:00;1158.916;1506.5908;2665.506747523114;0.0;0.0;0.0;0.0
2017-01-16 09:00:00;1134.5161;1474.8709;2609.3870130717605;0.0;0.0;0.0;0.0
2017-01-16 10:00:00;1092.8701;1420.7311;2513.6011794758515;0.0;0.0;0.0;0.0
2017-01-16 11:00:00;1060.2378;1378.3091;2438.5468822944877;0.0;0.0;0.0;0.0
2017-01-16 12:00:00;1099.8219;1429.7684;2354.388297616183;0.0;175.202;0.0;0.0
2017-01-16 13:00:00;906.83779;1178.8891;2257.2496816950793;0.0;0.0;0.0;171.52275
2017-01-16 14:00:00;996.08473;1294.9101;2290.994876475839;0.0;0.0;0.0;0.0
2017-01-16 15:00:00;989.40391;1286.2251;2275.628987452713;0.0;0.0;0.0;0.0
2017-01-16 16:00:00;999.69378;1299.6019;2299.2957023869735;0.0;0.0;0.0;0.0
2017-01-16 17:00:00;1010.6472;1313.8413;2324.488507504106;0.0;0.0;0.0;0.0
2017-01-16 18:00:00;995.76137;1294.4898;2290.2511511335706;0.0;0.0;0.0;0.0
2017-01-16 19:00:00;946.63825;1230.6297;2177.2679745686214;0.0;0.0;0.0;0.0
2017-01-16 20:00:00;879.83849;1143.79;2023.6285282194287;0.0;0.0;0.0;0.0
2017-01-16 21:00:00;803.96578;1045.1555;1849.1212949533206;0.0;0.0;0.0;0.0
2017-01-16 22:00:00;698.12762;907.5659;1605.6935224036972;0.0;0.0;0.0;0.0
2017-01-16 23:00:00;601.18097;781.53526;1382.7162362041938;0.0;0.0;0.0;0.0
2017-01-17 00:00:00;609.07998;791.80398;1400.8839566749207;0.0;0.0;0.0;0.0
2017-01-17 01:00:00;620.36007;806.46809;1426.8281574009302;0.0;0.0;0.0;0.0
2017-01-17 02:00:00;631.50504;820.95656;1452.4616005323753;0.0;0.0;0.0;0.0
2017-01-17 03:00:00;665.00855;864.51112;1529.5196675427662;0.0;0.0;0.0;0.0
2017-01-17 04:00:00;751.85987;977.41783;1729.277700048378;0.0;0.0;0.0;0.0
2017-01-17 05:00:00;993.22102;1291.1873;2284.4083470185797;0.0;0.0;0.0;0.0
2017-01-17 06:00:00;1194.4718;1552.8134;2747.285175697964;0.0;0.0;0.0;0.0
2017-01-17 07:00:00;1221.2312;1587.6005;2808.8316921649116;0.0;0.0;0.0;0.0
2017-01-17 08:00:00;1223.7976;1590.9369;2814.734490814786;0.0;0.0;0.0;0.0
2017-01-17 09:00:00;1197.9968;1557.3959;2755.3926593822684;0.0;0.0;0.0;0.0
2017-01-17 10:00:00;1154.001;1500.2013;2654.2023604869314;0.0;0.0;0.0;0.0
2017-01-17 11:00:00;1195.6759;1554.3786;2574.8524744720125;0.0;175.202;0.0;0.0
2017-01-17 12:00:00;1082.412;1407.1356;2485.8683782237144;0.0;3.6792419;0.0;0.0
2017-01-17 13:00:00;1037.8094;1349.1522;2383.282429742596;0.0;3.6792419;0.0;0.0
2017-01-17 14:00:00;1053.3905;1369.4077;2419.1190215702272;0.0;3.6792419;0.0;0.0
2017-01-17 15:00:00;970.15399;1261.2002;2402.876928378017;0.0;0.0;0.0;171.52275
2017-01-17 16:00:00;1055.5759;1372.2486;2427.8245238701843;0.0;0.0;0.0;0.0
2017-01-17 17:00:00;1067.0815;1387.2059;2454.2874414329062;0.0;0.0;0.0;0.0
2017-01-17 18:00:00;1051.3088;1366.7014;2418.0102247974596;0.0;0.0;0.0;0.0
2017-01-17 19:00:00;999.35697;1299.1641;2298.5210418083707;0.0;0.0;0.0;0.0
2017-01-17 20:00:00;928.75195;1207.3775;2136.129484321661;0.0;0.0;0.0;0.0
2017-01-17 21:00:00;848.6069;1103.189;1951.7958683893946;0.0;0.0;0.0;0.0
2017-01-17 22:00:00;736.64416;957.63741;1694.2815789224692;0.0;0.0;0.0;0.0
2017-01-17 23:00:00;634.69569;825.10439;1459.8000756656475;0.0;0.0;0.0;0.0
2017-01-18 00:00:00;627.62234;815.90905;1443.531391220124;0.0;0.0;0.0;0.0
2017-01-18 01:00:00;639.22886;830.99752;1470.226385249075;0.0;0.0;0.0;0.0
2017-01-18 02:00:00;650.70664;845.91863;1496.625262549864;0.0;0.0;0.0;0.0
2017-01-18 03:00:00;761.33963;989.74152;1575.8791507646943;0.0;175.202;0.0;0.0
2017-01-18 04:00:00;699.82569;909.77339;1781.1218312462177;0.0;0.0;0.0;171.52275
2017-01-18 05:00:00;1022.6191;1329.4048;2352.023921011553;0.0;0.0;0.0;0.0
2017-01-18 06:00:00;1230.7139;1599.9281;2830.642012070027;0.0;0.0;0.0;0.0
2017-01-18 07:00:00;1258.8659;1636.5256;2895.391460539201;0.0;0.0;0.0;0.0
2017-01-18 08:00:00;1261.4821;1639.9267;2901.4087422525804;0.0;0.0;0.0;0.0
2017-01-18 09:00:00;1234.8846;1605.35;2840.2345548497215;0.0;0.0;0.0;0.0
2017-01-18 10:00:00;1189.494;1546.3422;2735.8361786189334;0.0;0.0;0.0;0.0
2017-01-18 11:00:00;1153.9447;1500.1281;2654.072866806557;0.0;0.0;0.0;0.0
2017-01-18 12:00:00;1113.9231;1448.1001;2562.0232174509038;0.0;0.0;0.0;0.0
2017-01-18 13:00:00;1143.9784;1487.172;2455.948416233327;0.0;175.202;0.0;0.0
2017-01-18 14:00:00;1009.3378;1312.1391;2492.9996701777377;0.0;0.0;0.0;171.52275
2017-01-18 15:00:00;1076.5256;1399.4833;2476.0088965288423;0.0;0.0;0.0;0.0
2017-01-18 16:00:00;1087.4943;1413.7426;2501.236899131846;0.0;0.0;0.0;0.0
2017-01-18 17:00:00;1099.2572;1429.0344;2528.291599231282;0.0;0.0;0.0;0.0
2017-01-18 18:00:00;1082.8462;1407.7;2490.5462390511143;0.0;0.0;0.0;0.0
2017-01-18 19:00:00;1029.0768;1337.7999;2366.8767170379656;0.0;0.0;0.0;0.0
2017-01-18 20:00:00;956.12728;1242.9655;2199.0927512736675;0.0;0.0;0.0;0.0
2017-01-18 21:00:00;873.66102;1135.7593;2009.4203480065694;0.0;0.0;0.0;0.0
2017-01-18 22:00:00;758.46431;986.00361;1744.4679217815178;0.0;0.0;0.0;0.0
2017-01-18 23:00:00;653.94678;850.13081;1504.077585281943;0.0;0.0;0.0;0.0
2017-01-19 00:00:00;627.40012;815.62016;1443.0202829493137;0.0;0.0;0.0;0.0
2017-01-19 01:00:00;638.99936;830.69917;1469.698534971288;0.0;0.0;0.0;0.0
2017-01-19 02:00:00;650.46181;845.60035;1496.0621526322577;0.0;0.0;0.0;0.0
2017-01-19 03:00:00;754.36815;980.6786;1575.2348309485978;0.0;159.81192;0.0;0.0
2017-01-19 04:00:00;782.13002;1016.769;1780.15291502865;0.0;18.746129;0.0;0.0
2017-01-19 05:00:00;947.39019;1231.6072;2350.5201895568835;0.0;0.0;0.0;171.52275
2017-01-19 06:00:00;1230.1303;1599.1694;2829.2996498103303;0.0;0.0;0.0;0.0
2017-01-19 07:00:00;1258.6068;1636.1888;2894.7956362970194;0.0;0.0;0.0;0.0
2017-01-19 08:00:00;1261.25;1639.625;2900.8750103510574;0.0;0.0;0.0;0.0
2017-01-19 09:00:00;1234.6695;1605.0703;2839.739808003499;0.0;0.0;0.0;0.0
2017-01-19 10:00:00;1189.2688;1546.0494;2735.318184003461;0.0;0.0;0.0;0.0
2017-01-19 11:00:00;1153.7501;1499.8751;2653.6251230333064;0.0;0.0;0.0;0.0
2017-01-19 12:00:00;1113.6649;1447.7644;2561.429240503861;0.0;0.0;0.0;0.0
2017-01-19 13:00:00;1143.6389;1486.7306;2455.1675211960364;0.0;175.202;0.0;0.0
2017-01-19 14:00:00;1008.9922;1311.6898;2492.204729310554;0.0;0.0;0.0;171.52275
2017-01-19 15:00:00;1076.1153;1398.9498;2475.0650910299655;0.0;0.0;0.0;0.0
2017-01-19 16:00:00;1086.9544;1413.0407;2499.9950723562656;0.0;0.0;0.0;0.0
2017-01-19 17:00:00;1098.6769;1428.28;2526.956938672586;0.0;0.0;0.0;0.0
2017-01-19 18:00:00;1082.1924;1406.8502;2489.042607480323;0.0;0.0;0.0;0.0
2017-01-19 19:00:00;1028.3247;1336.8221;2365.146776768301;0.0;0.0;0.0;0.0
2017-01-19 20:00:00;955.3054;1241.897;2197.202411724339;0.0;0.0;0.0;0.0
2017-01-19 21:00:00;872.95714;1134.8443;2007.801420959254;0.0;0.0;0.0;0.0
2017-01-19 22:00:00;757.99442;985.39274;1743.3871569316004;0.0;0.0;0.0;0.0
2017-01-19 23:00:00;653.69482;849.80326;1503.4980775594884;0.0;0.0;0.0;0.0
2017-01-20 00:00:00;591.4398;768.87174;1360.311534280291;0.0;0.0;0.0;0.0
2017-01-20 01:00:00;602.40664;783.12863;1385.5352620434733;0.0;0.0;0.0;0.0
2017-01-20 02:00:00;613.22854;797.1971;1410.4256347167022;0.0;0.0;0.0;0.0
2017-01-20 03:00:00;645.8075;839.54976;1485.3572614166917;0.0;0.0;0.0;0.0
2017-01-20 04:00:00;791.83083;1029.3801;1679.7266204887496;0.0;141.48428;0.0;0.0
2017-01-20 05:00:00;980.99853;1275.2981;2219.6077388900785;0.0;36.688883;0.0;0.0
2017-01-20 06:00:00;1085.3309;1410.9302;2667.7839302338602;0.0;0.0;0.0;171.52275
2017-01-20 07:00:00;1185.5551;1541.2216;2726.776633413063;0.0;0.0;0.0;0.0
2017-01-20 08:00:00;1188.0876;1544.5139;2732.6014556642554;0.0;0.0;0.0;0.0
2017-01-20 09:00:00;1163.0481;1511.9626;2675.0106958012207;0.0;0.0;0.0;0.0
2017-01-20 10:00:00;1120.3619;1456.4705;2576.8324197437705;0.0;0.0;0.0;0.0
2017-01-20 11:00:00;1086.87;1412.931;2499.8009960659424;0.0;0.0;0.0;0.0
2017-01-20 12:00:00;1049.3982;1364.2177;2413.6158896128672;0.0;0.0;0.0;0.0
2017-01-20 13:00:00;1082.3515;1407.0569;2314.206415970009;0.0;175.202;0.0;0.0
2017-01-20 14:00:00;946.68321;1230.6882;2348.894129464391;0.0;0.0;0.0;171.52275
2017-01-20 15:00:00;1014.4634;1318.8024;2333.265775423022;0.0;0.0;0.0;0.0
2017-01-20 16:00:00;1025.1141;1332.6483;2357.7624617964257;0.0;0.0;0.0;0.0
2017-01-20 17:00:00;1036.35;1347.255;2383.60495046769;0.0;0.0;0.0;0.0
2017-01-20 18:00:00;1021.1325;1327.4722;2348.604722091347;0.0;0.0;0.0;0.0
2017-01-20 19:00:00;970.83257;1262.0823;2232.914911352999;0.0;0.0;0.0;0.0
2017-01-20 20:00:00;902.39499;1173.1135;2075.508476347502;0.0;0.0;0.0;0.0
2017-01-20 21:00:00;824.51312;1071.8671;1896.3801871345609;0.0;0.0;0.0;0.0
2017-01-20 22:00:00;715.74162;930.4641;1646.2057164400721;0.0;0.0;0.0;0.0
2017-01-20 23:00:00;616.36609;801.27591;1417.6419966115725;0.0;0.0;0.0;0.0
2017-01-21 00:00:00;583.94016;759.1222;1343.0623581703255;0.0;0.0;0.0;0.0
2017-01-21 01:00:00;597.26142;776.43984;1373.7012575665985;0.0;0.0;0.0;0.0
2017-01-21 02:00:00;611.12438;794.46169;1405.5860685018279;0.0;0.0;0.0;0.0
2017-01-21 03:00:00;627.39461;815.613;1443.007614493231;0.0;0.0;0.0;0.0
2017-01-21 04:00:00;717.84165;933.19414;1651.0357922563892;0.0;0.0;0.0;0.0
2017-01-21 05:00:00;893.0142;1160.9185;2053.9326673331384;0.0;0.0;0.0;0.0
2017-01-21 06:00:00;1091.3206;1418.7168;2510.037437597096;0.0;0.0;0.0;0.0
2017-01-21 07:00:00;1108.5209;1441.0772;2549.5980562361665;0.0;0.0;0.0;0.0
2017-01-21 08:00:00;1088.95;1415.635;2504.585062894558;0.0;0.0;0.0;0.0
2017-01-21 09:00:00;1045.2647;1358.8441;2404.108801658205;0.0;0.0;0.0;0.0
2017-01-21 10:00:00;1032.8155;1342.6601;2375.475600876174;0.0;0.0;0.0;0.0
2017-01-21 11:00:00;990.47749;1287.6207;2278.0982296758875;0.0;0.0;0.0;0.0
2017-01-21 12:00:00;959.41488;1247.2393;2206.654227277314;0.0;0.0;0.0;0.0
2017-01-21 13:00:00;1028.5579;1337.1252;2190.481132892676;0.0;175.202;0.0;0.0
2017-01-21 14:00:00;866.21818;1126.0836;2163.824559156525;0.0;0.0;0.0;171.52275
2017-01-21 15:00:00;891.40401;1158.8252;2050.2292131218237;0.0;0.0;0.0;0.0
2017-01-21 16:00:00;931.52254;1210.9793;2142.5018358119805;0.0;0.0;0.0;0.0
2017-01-21 17:00:00;915.83318;1190.5831;2106.4163253902884;0.0;0.0;0.0;0.0
2017-01-21 18:00:00;882.44402;1147.1772;2029.6212365429678;0.0;0.0;0.0;0.0
2017-01-21 19:00:00;869.85901;1130.8167;2000.6757243934696;0.0;0.0;0.0;0.0
2017-01-21 20:00:00;858.77902;1116.4127;1975.1917380547613;0.0;0.0;0.0;0.0
2017-01-21 21:00:00;792.98426;1030.8795;1823.8638019770956;0.0;0.0;0.0;0.0
2017-01-21 22:00:00;662.08872;860.71533;1522.8040455965008;0.0;0.0;0.0;0.0
2017-01-21 23:00:00;573.89148;746.05892;1319.9504032826942;0.0;0.0;0.0;0.0
2017-01-22 00:00:00;583.17416;758.12641;1341.3005735549502;0.0;0.0;0.0;0.0
2017-01-22 01:00:00;589.21735;765.98255;1355.1998938708361;0.0;0.0;0.0;0.0
2017-01-22 02:00:00;598.15702;777.60413;1375.7611524395184;0.0;0.0;0.0;0.0
2017-01-22 03:00:00;660.67814;858.88158;1519.5597128464613;0.0;0.0;0.0;0.0
2017-01-22 04:00:00;746.95333;971.03933;1717.992666438907;0.0;0.0;0.0;0.0
2017-01-22 05:00:00;972.74932;1264.5741;2237.323435165509;0.0;0.0;0.0;0.0
2017-01-22 06:00:00;1049.0357;1363.7464;2412.782041674904;0.0;0.0;0.0;0.0
2017-01-22 07:00:00;1035.904;1346.6752;2382.5792343111902;0.0;0.0;0.0;0.0
2017-01-22 08:00:00;1008.8751;1311.5376;2320.412666667599;0.0;0.0;0.0;0.0
2017-01-22 09:00:00;983.14695;1278.091;2261.237983621618;0.0;0.0;0.0;0.0
2017-01-22 10:00:00;952.09499;1237.7235;2189.818468561412;0.0;0.0;0.0;0.0
2017-01-22 11:00:00;906.33561;1178.2363;2084.5718966335926;0.0;0.0;0.0;0.0
2017-01-22 12:00:00;875.15355;1137.6996;2012.8531549560541;0.0;0.0;0.0;0.0
2017-01-22 13:00:00;944.17657;1227.4295;1996.4041147254572;0.0;175.202;0.0;0.0
2017-01-22 14:00:00;779.31289;1013.1068;1963.9423929167065;0.0;0.0;0.0;171.52275
2017-01-22 15:00:00;870.8881;1132.1545;2003.0426291175233;0.0;0.0;0.0;0.0
2017-01-22 16:00:00;899.5765;1169.4495;2069.0259607097382;0.0;0.0;0.0;0.0
2017-01-22 17:00:00;925.26908;1202.8498;2128.118894130222;0.0;0.0;0.0;0.0
2017-01-22 18:00:00;927.56177;1205.8303;2133.3920734634276;0.0;0.0;0.0;0.0
2017-01-22 19:00:00;905.46434;1177.1036;2082.5679762016293;0.0;0.0;0.0;0.0
2017-01-22 20:00:00;867.44421;1127.6775;1995.121686402762;0.0;0.0;0.0;0.0
2017-01-22 21:00:00;820.33012;1066.4292;1886.7592814501625;0.0;0.0;0.0;0.0
2017-01-22 22:00:00;715.03434;929.54464;1644.5789760833195;0.0;0.0;0.0;0.0
2017-01-22 23:00:00;619.13548;804.87613;1424.0116108096686;0.0;0.0;0.0;0.0
2017-01-23 00:00:00;602.28427;782.96955;1385.2538160063389;0.0;0.0;0.0;0.0
2017-01-23 01:00:00;613.43585;797.46661;1410.9024643393848;0.0;0.0;0.0;0.0
2017-01-23 02:00:00;624.43023;811.7593;1436.1895246199517;0.0;0.0;0.0;0.0
2017-01-23 03:00:00;657.52234;854.77904;1512.3013738293157;0.0;0.0;0.0;0.0
2017-01-23 04:00:00;743.21084;966.17409;1709.3849246500185;0.0;0.0;0.0;0.0
2017-01-23 05:00:00;981.6695;1276.1703;2257.8398485178795;0.0;0.0;0.0;0.0
2017-01-23 06:00:00;1180.8115;1535.0549;2715.866336972826;0.0;0.0;0.0;0.0
2017-01-23 07:00:00;1207.9312;1570.3106;2778.241848667946;0.0;0.0;0.0;0.0
2017-01-23 08:00:00;1210.548;1573.7124;2784.2604393501774;0.0;0.0;0.0;0.0
2017-01-23 09:00:00;1185.0575;1540.5748;2725.6322772383214;0.0;0.0;0.0;0.0
2017-01-23 10:00:00;1141.5042;1483.9555;2625.459744217812;0.0;0.0;0.0;0.0
2017-01-23 11:00:00;1107.434;1439.6642;2547.098179810452;0.0;0.0;0.0;0.0
2017-01-23 12:00:00;1145.205;1488.7665;2458.769581374947;0.0;175.202;0.0;0.0
2017-01-23 13:00:00;1026.3297;1334.2287;2356.8791662856074;0.0;3.6792419;0.0;0.0
2017-01-23 14:00:00;965.5444;1255.2077;2392.274872906301;0.0;0.0;0.0;171.52275
2017-01-23 15:00:00;1033.0021;1342.9027;2375.9047387897344;0.0;0.0;0.0;0.0
2017-01-23 16:00:00;1043.4775;1356.5207;2399.9981750905085;0.0;0.0;0.0;0.0
2017-01-23 17:00:00;1054.7929;1371.2308;2426.0237577896187;0.0;0.0;0.0;0.0
2017-01-23 18:00:00;1039.0467;1350.7607;2389.8073978890684;0.0;0.0;0.0;0.0
2017-01-23 19:00:00;987.45356;1283.6896;2271.1431853560603;0.0;0.0;0.0;0.0
2017-01-23 20:00:00;917.45743;1192.6947;2110.152100417569;0.0;0.0;0.0;0.0
2017-01-23 21:00:00;838.3924;1089.9101;1928.3025214963784;0.0;0.0;0.0;0.0
2017-01-23 22:00:00;728.10927;946.54205;1674.6513209975485;0.0;0.0;0.0;0.0
2017-01-23 23:00:00;627.58516;815.86071;1443.44587441906;0.0;0.0;0.0;0.0
2017-01-24 00:00:00;590.40305;767.52397;1357.9270172356785;0.0;0.0;0.0;0.0
2017-01-24 01:00:00;601.35281;781.75865;1383.1114623852668;0.0;0.0;0.0;0.0
2017-01-24 02:00:00;612.16016;795.80821;1407.968374570793;0.0;0.0;0.0;0.0
2017-01-24 03:00:00;644.69418;838.10243;1482.7966154684586;0.0;0.0;0.0;0.0
2017-01-24 04:00:00;805.2839;1046.8691;1676.9509853482607;0.0;175.202;0.0;0.0
2017-01-24 05:00:00;888.93446;1155.6148;2216.0720162785838;0.0;0.0;0.0;171.52275
2017-01-24 06:00:00;1157.933;1505.3129;2663.245973095223;0.0;0.0;0.0;0.0
2017-01-24 07:00:00;1183.3829;1538.3977;2721.780582891184;0.0;0.0;0.0;0.0
2017-01-24 08:00:00;1185.9026;1541.6734;2727.576066832418;0.0;0.0;0.0;0.0
2017-01-24 09:00:00;1160.905;1509.1765;2670.081586818729;0.0;0.0;0.0;0.0
2017-01-24 10:00:00;1118.3063;1453.7982;2572.104561544701;0.0;0.0;0.0;0.0
2017-01-24 11:00:00;1084.8666;1410.3266;2495.1932395529657;0.0;0.0;0.0;0.0
2017-01-24 12:00:00;1047.4976;1361.7469;2409.244472550885;0.0;0.0;0.0;0.0
2017-01-24 13:00:00;1080.5711;1404.7424;2310.1114207185315;0.0;175.202;0.0;0.0
2017-01-24 14:00:00;944.87328;1228.3353;2344.73130683138;0.0;0.0;0.0;171.52275
2017-01-24 15:00:00;1012.6961;1316.5049;2329.200946915453;0.0;0.0;0.0;0.0
